Total_iterations,Unnamed: 0.1,Intertwine_two,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes,MSC_add_terminal,MSC_del_terminal
280,280.0,0.0805564122305677,0.0757013739793241,0.067758184958925,0.2501444203136098,0.0783053428356961,0.0852832573517478,0.1343407983046444,0.2279102100254847
281,281.0,0.0804941333782672,0.0748956228316293,0.0675858525433166,0.2510598234661768,0.0776618092941649,0.0854639824202475,0.1346994864977722,0.2281392895684253
282,282.0,0.080330624498954,0.074205297739808,0.0674249161441637,0.252044911681097,0.0770224338293247,0.0856195444899138,0.1353443853372404,0.2280078862794981
283,283.0,0.0804436187727185,0.0736016717563466,0.0672628656213209,0.2529710782103073,0.0763799980354467,0.0857194378767246,0.1359012416589726,0.2277200880681626
284,284.0,0.0805550171777607,0.0730885751349246,0.0671087986206096,0.2538556965026894,0.0757483872774394,0.0857909953694792,0.1364287852219952,0.2274237446951018
285,285.0,0.0805874693831921,0.0725848121698469,0.0677203948594468,0.254461971560372,0.07505623397107,0.0857593122861134,0.1368482759328387,0.2269815298371199
286,286.0,0.0803717263791013,0.072200293373046,0.0683520825624395,0.2548704388914447,0.0744034244705578,0.0857606302566232,0.1373023105358901,0.2267390935308974
287,287.0,0.0801541009488207,0.0718903111760872,0.0689773348815901,0.2562473953406738,0.0737741568479247,0.0857376498484212,0.1377207052015512,0.2254983457549308
288,288.0,0.0799363676493556,0.071649111219647,0.0695899528921746,0.2575839297797606,0.0731715897841367,0.0856918612602975,0.1381022500369879,0.2242749373776399
289,289.0,0.079720139701177,0.0714708626783481,0.0701844989455018,0.2590361479421827,0.0725983189072498,0.0856248634743166,0.1381521220303674,0.2232130463208565
290,290.0,0.0795095125766197,0.0713550111869285,0.0707589185047457,0.2603734546711943,0.0720590505647578,0.0855462686783259,0.1381697793562961,0.2222280044611316
291,291.0,0.079241564021644,0.071231437509724,0.0711809090166967,0.261337158579781,0.0714911327324585,0.0853933780670986,0.1380937984653369,0.2220306216072601
292,292.0,0.0789844450281357,0.0711613337036128,0.0715789251519508,0.2622478597755737,0.0709650810438065,0.0852371216344218,0.1379940423513821,0.2218311913111165
293,293.0,0.0784429418661037,0.0711369280911268,0.0719487998701048,0.2633272512450325,0.0704769812384497,0.0850744103638929,0.1378713017811504,0.221721385544139
294,294.0,0.0778433545917638,0.0710943073345103,0.0721708475974766,0.2640531334854703,0.0699638956720539,0.0848213984679576,0.137908944171698,0.2221441186790693
295,295.0,0.0772665416843426,0.071099590019069,0.0723685722753638,0.2646736205886454,0.0694970428485273,0.0845731206372445,0.1379327182419914,0.2225887937048158
296,296.0,0.0767159938362225,0.0711479329738398,0.0725424289619359,0.2651930471972522,0.0690764680218184,0.0843315862435383,0.1379437730833531,0.2230487696820394
297,297.0,0.0761949727034316,0.0712479820643783,0.0726934485729357,0.265671355491176,0.0686998704038175,0.0840915372226797,0.1379436527537398,0.223457180787841
298,298.0,0.0756504531928236,0.0713161237088015,0.0727195029392502,0.2665901608685299,0.0683111759872335,0.0837994312424626,0.1378781933406038,0.2237349587202944
299,299.0,0.0750044765991359,0.0713769996729102,0.0726546477584481,0.2671424128288892,0.0679426037025685,0.0832729753769493,0.1380542779365457,0.2245516061245527
300,300.0,0.0743452020491589,0.0714090473158847,0.0724840469820327,0.2674109909112513,0.0676662836283919,0.0827056855094783,0.1381728810934606,0.2258058625103413
301,301.0,0.0737189106340804,0.0714475992266949,0.0722924358014285,0.2676365697984704,0.0674232580889362,0.0821452007344339,0.1382749077962494,0.2270611179197059
302,302.0,0.0730973667482345,0.071459744513573,0.072575506979527,0.2674296360310103,0.0671832385449883,0.0817205829437159,0.1383297952169702,0.2282041290219805
303,303.0,0.0725175307185023,0.0714806948216442,0.0728435929743287,0.2672078720313105,0.0669795442333825,0.0813168695510171,0.1383729280505682,0.2292809676192461
304,304.0,0.0719475393665826,0.0714732475512019,0.0730035411590644,0.2668351487039011,0.0667751326394802,0.0808961342232729,0.1383715596744329,0.2306976966820635
305,305.0,0.0713043075518685,0.0713584830636985,0.0730865558520946,0.2669195168492205,0.0666030224978151,0.0804875474659783,0.1382378258593024,0.2320027408600217
306,306.0,0.0706837782870714,0.0717085093984019,0.0730826247323865,0.2669004415944493,0.0664367916246337,0.0800812293239629,0.1380725618383989,0.233034063200695
307,307.0,0.0700989704274344,0.0720431075374981,0.0730501348468608,0.2668647676601443,0.0662795990492331,0.0796825482054708,0.1378919448960893,0.2340889273772688
308,308.0,0.0695589327823714,0.072368700793067,0.0730010988676829,0.2668340612452722,0.0661449300507637,0.0794427922378432,0.1377040303398764,0.2349454536831229
309,309.0,0.0690641648020058,0.072575535365778,0.0729372378591399,0.2666703002658167,0.0661377081652408,0.0792187565946742,0.1375110031718429,0.2358852937755014
310,310.0,0.0686068340474733,0.0727592125128474,0.072850180140398,0.2665021773116377,0.0661332972554583,0.0790010381722471,0.1373092914143102,0.2368379691456277
311,311.0,0.068188646914047,0.0729261422158709,0.0728479821316779,0.2664247980439351,0.0661315922276497,0.0787931902932928,0.137102834759079,0.2375848134144473
312,312.0,0.0678258108803259,0.0730836437370069,0.0728347184848215,0.2666324823966565,0.0661391451508036,0.0786200317016163,0.1366665888349681,0.2381975788138008
313,313.0,0.0674836361936478,0.073214050026082,0.0727945553666369,0.2669978330903472,0.0661374206185412,0.0787161870259306,0.1361725938941137,0.2384837237847001
314,314.0,0.0671618973348804,0.0733173450798575,0.0727291248723032,0.2676550178085209,0.0661254516774465,0.0787861391053253,0.1356282841323832,0.2385967399892825
315,315.0,0.0668672909714168,0.0734018951611551,0.0726502784876944,0.2682553974687791,0.066116649198017,0.0788370344721493,0.1353162487219554,0.2385552055188325
316,316.0,0.0665934659871327,0.073461366505722,0.0725508876512018,0.2689670799526358,0.0660988079029793,0.0788629138931442,0.134959683140936,0.2385057949662478
317,317.0,0.0663466314158944,0.0735043550732532,0.0724426234113938,0.269662485499003,0.066085269145496,0.0788714200396522,0.1345682578002386,0.2385189576150684
318,318.0,0.0661282965843385,0.0735459422625833,0.0723295331551452,0.270449477233203,0.0660763811548683,0.0787674469036272,0.1341490886599686,0.2385538340462655
319,319.0,0.0659264097206091,0.0735629744571958,0.0721992032736362,0.2713597834217355,0.0660536705428238,0.0786372091819013,0.1336977668620645,0.2385629825400335
320,320.0,0.06574139645979,0.0737974784493469,0.0720547931989033,0.272115747666419,0.066018452978686,0.0784880060371846,0.1332203152695812,0.2385638099400886
321,321.0,0.0655767962328484,0.0740040638823591,0.0719054631777107,0.2731276425439221,0.0659820285762124,0.0783238640431093,0.1327238870966595,0.2383562544471782
322,322.0,0.065434822849182,0.0741930040345167,0.0717561096389901,0.2741821519737178,0.0659476901191648,0.0781561478668065,0.1324434139795146,0.2378866595381073
323,323.0,0.0651153554590569,0.0743237286023586,0.0716697901103603,0.2751989819801929,0.0659783095866389,0.0781687528135443,0.1321727945428483,0.2373722869049994
324,324.0,0.0648291011681736,0.0744523824126039,0.0715917906475699,0.2762060381985946,0.065919772037293,0.0781982328880763,0.1319343382701199,0.2368683443775686
325,325.0,0.0645539480062123,0.074537475661197,0.0715023814420964,0.2773979822591982,0.0658472805347173,0.0782029510883649,0.1316736474533286,0.2362843335548849
326,326.0,0.0642644700300675,0.0740940653126012,0.071390822096051,0.2784206539236534,0.0658474092988638,0.0783614608489795,0.1315376363767494,0.236083482113034
327,327.0,0.0639388431150847,0.0735814914171694,0.0711914518851042,0.2790231243944568,0.0657970310856863,0.0786633785792,0.1314921922562138,0.2363124872670846
328,328.0,0.0635963429320867,0.0730290081104831,0.0709257791277075,0.2799632610258803,0.065716193996451,0.0789042131634931,0.1315723206337527,0.2362928810101453
329,329.0,0.0632521106934744,0.072457317007689,0.0706533550220906,0.2808413805909606,0.0656233440754535,0.0790877606348451,0.1317498560631653,0.2363348759123212
330,330.0,0.062909844166838,0.0719805582729865,0.070378324146401,0.2817324460437755,0.0655212589016339,0.0793164807041274,0.132016473337357,0.2361446144268804
331,331.0,0.0625700644844542,0.0714982316918684,0.0700950268632394,0.2825027848671873,0.0653995227818457,0.0794952925914098,0.1323902430779007,0.2360488336420944
332,332.0,0.0622146197873867,0.0709868560442713,0.069756334491755,0.2834391254985167,0.0652499025043506,0.0797911952912618,0.1328111085342496,0.2357508578482082
333,333.0,0.0618703374848359,0.0704841689320272,0.0693838738876023,0.2843842067218373,0.0650900157388939,0.079814591904057,0.1331878959226468,0.2357849094080996
334,334.0,0.0615093539859842,0.0699570547828678,0.0693449048612333,0.2850635847118398,0.0650838624515104,0.0797525444206562,0.1335981267576386,0.2356905680282696
335,335.0,0.0611359984958631,0.0696991765377239,0.0692447155216316,0.2858162810597158,0.0650418935896748,0.0796155921934882,0.1339360026642885,0.2355103399376141
336,336.0,0.0607756684857438,0.0694481995317116,0.0690987158588588,0.2864115089449843,0.064980392450537,0.0794530058798229,0.1343394239936989,0.2354930848546427
337,337.0,0.0604419974807571,0.0692172761840076,0.0689597854535147,0.28706034034184,0.0649126880573737,0.0790949673645953,0.1347258709323593,0.2355870741855522
338,338.0,0.0601160444408299,0.0689803645059146,0.068775210898966,0.2876370414979466,0.0648199033579696,0.0787014037399164,0.1350466969487102,0.2359233346097468
339,339.0,0.0597989003076952,0.068738602754659,0.0688821219947727,0.2882231785170073,0.0647035240550861,0.0782776072778757,0.1353021947559943,0.2360738703369097
340,340.0,0.0594863615214174,0.0684879779361658,0.0689827900966852,0.2889131363814983,0.0646564669606857,0.07781562913689,0.1353136250794301,0.2363440128872274
341,341.0,0.0591808180267192,0.0682325977480821,0.0690769323640467,0.2893812761894984,0.0645914022131813,0.0775969791468277,0.1350954062633842,0.2368445880482602
342,342.0,0.058880326427278,0.0679681312734491,0.0691603238372494,0.289689259413563,0.064506246303924,0.0773357750781623,0.1350916764851101,0.237368261181264
343,343.0,0.0585936675296505,0.0677039157652108,0.0691923291848095,0.2901105221215291,0.0644091549619904,0.0770576704470996,0.1350336758757432,0.2378990641139668
344,344.0,0.0583234106185371,0.0674486336425971,0.0692217678745859,0.2904567303777185,0.06440528877186,0.0767619625397648,0.1350525934212231,0.2383296127537134
345,345.0,0.0580697657256218,0.0672029887713254,0.0692480872285998,0.2908255829316559,0.0643981618683112,0.0764514575289659,0.1351447565205795,0.2386591994249404
346,346.0,0.0578327771197367,0.0669675416322116,0.0692708333388163,0.2912181220450085,0.0643875228368916,0.076128875689632,0.1351393462955829,0.2390549810421202
347,347.0,0.0576068746370894,0.0667317887137251,0.0692869132838532,0.2917715426428066,0.0643677305746297,0.0757831708249096,0.1351728327770396,0.2392791465459467
348,348.0,0.0573973374246788,0.0665070674845556,0.0692988132166049,0.2923480334746173,0.064344196365198,0.0754306339599396,0.1352694515609953,0.2394044665134103
349,349.0,0.0572050496792255,0.0662960462407821,0.0693075595141503,0.2929067554647637,0.0643181181158598,0.0750785221688345,0.1354268789343482,0.2394610698820357
350,350.0,0.0570250844816827,0.0660890521391995,0.0693111929648924,0.2934798290734794,0.0642866810483505,0.0747174202588589,0.135615586595647,0.2394751534378892
351,351.0,0.056861222339273,0.065801690819548,0.0693161558924575,0.2939057020554233,0.0641726169023359,0.0743511184360384,0.135835847958418,0.2397556455965057
352,352.0,0.0566930992009002,0.0655037446137132,0.069257656478227,0.2944187056520739,0.0640349981796767,0.0739614277449242,0.1362223666693346,0.23990800146115
353,353.0,0.0565441499275387,0.0652206009903249,0.0691983121907513,0.2949006229967664,0.0638963574272815,0.0735859795489849,0.1367222943357667,0.2399316825825854
354,354.0,0.0564182051732002,0.0649621965982284,0.0691408960464702,0.2954851710177573,0.0637623050528318,0.0732377846377593,0.1372045589486621,0.2397888825250904
355,355.0,0.0563184313959606,0.0646400865912525,0.0691326504379183,0.2958627737995715,0.0636377956545779,0.0729113151032719,0.1377985167578857,0.2396984302595612
356,356.0,0.0562228479289882,0.0643273669400649,0.069067419779828,0.2960635198342374,0.0634973789439954,0.0725925087521712,0.1383520625686208,0.2398768952520939
357,357.0,0.0561402563102128,0.0641860413357443,0.0692564496636128,0.2961940435879314,0.0633471238642829,0.0718661268913452,0.1390859162589739,0.2399240420878963
358,358.0,0.056060888200104,0.0643488779139571,0.0693839082557121,0.2962530655877045,0.0631838279405129,0.0711534880996986,0.1397729760976674,0.2398429679046433
359,359.0,0.0559850121729599,0.0645105551362692,0.0694523847122337,0.2962027385528891,0.0630111766466155,0.070544545138811,0.140410908374328,0.2398826792658934
360,360.0,0.0560214906621551,0.0646764278975961,0.0695165346118016,0.2959353573242907,0.062843761353311,0.0699604352227614,0.1409824341667235,0.2400635587613603
361,361.0,0.0560492153209624,0.0648183311440014,0.0695236626297109,0.2957355259046279,0.0627697690420919,0.0693862009672907,0.1413166572027486,0.2404006377885659
362,362.0,0.0560716688295261,0.0649456889389396,0.0694788363687895,0.2955391434676775,0.0629631128728191,0.0688352459274851,0.1416561147903484,0.2405101888044144
363,363.0,0.056136199765591,0.0652354043383581,0.0694688712362929,0.2948492750112955,0.0631991908865319,0.0683986116489883,0.1420476872381845,0.2406647598747574
364,364.0,0.0561251561427624,0.0655203845612086,0.0694727731919006,0.294470421089812,0.063287831137744,0.0680035608242418,0.1423496118942326,0.2407702611580977
365,365.0,0.0561054247361277,0.0657824400087542,0.0694277262610831,0.29398247180082,0.0636207987745582,0.0676324574748239,0.1426517409830562,0.2407969399607765
366,366.0,0.0560864021713804,0.0660292266369497,0.0693413042423019,0.2933721948849311,0.0639310719627655,0.0672103597334542,0.1429091113597918,0.2411203290084251
367,367.0,0.0560558468706585,0.066247841971293,0.0692052845303774,0.2926253479365326,0.0642040092191968,0.0668102784893695,0.1430198638943179,0.241831527088254
368,368.0,0.0560196228931529,0.0664361195801079,0.0690309956723233,0.2920138169015382,0.0644448279337532,0.0664316414570754,0.1430665006290575,0.2425564749329914
369,369.0,0.0559785348542662,0.0665943204165651,0.0688225090141967,0.291593734873575,0.0646548503580032,0.0660760122792679,0.1430535781157874,0.2432264600883382
370,370.0,0.0560306114937726,0.0669586184205595,0.0685906152373359,0.2911042550798432,0.0648425290370986,0.065663004641424,0.1429888834089786,0.2438214826809874
371,371.0,0.0560790898635785,0.0672986022627327,0.0683558261196515,0.29064006441147,0.0650910446507613,0.0652756567066279,0.1428747553236881,0.2443849606614896
372,372.0,0.0561231417221789,0.06761224491645,0.0681199698679544,0.2902059056766206,0.0653129936019645,0.0649140365408251,0.1427153868494163,0.2449963208245899
373,373.0,0.0561564985123006,0.0678925795884908,0.0676547853926304,0.2898418479058503,0.0655114842488212,0.0647055719146044,0.1425612803208098,0.2456759521164922
374,374.0,0.0562144781531801,0.0683624082552862,0.0672322442030397,0.2887913088171663,0.0657216451572487,0.0643675156559986,0.1424501774329014,0.2468602223251787
375,375.0,0.0562635560005981,0.0687965727173198,0.0665880898476566,0.2877903102473167,0.0659090711693125,0.0640495504455868,0.1424786914243846,0.2481241581478248
376,376.0,0.0563108459038137,0.0691941841342617,0.0658694018770718,0.2871043591589488,0.0660819296985786,0.0637677642424204,0.142537817389836,0.2491336975950689
377,377.0,0.0563492932908196,0.0695496257925645,0.0651503727769781,0.2867620117629612,0.0662153162739247,0.0635125447088736,0.1425782851454372,0.249882550248441
378,378.0,0.0563815177930354,0.0697380727151409,0.064437598019157,0.2866650304300976,0.0663916744799266,0.0632920361429069,0.1426208250560537,0.2504732453636819
379,379.0,0.0564203278137828,0.0699391232949384,0.0639955661462674,0.2863202993499487,0.0665588013736489,0.0631110927369445,0.1426629496756895,0.2509918396087797
380,380.0,0.0564555248011623,0.0701136898006851,0.0635880625847561,0.286085559134814,0.0667067048129011,0.0629582936405958,0.1425636851906345,0.2515284800344511
381,381.0,0.0564840610581347,0.0702568300139935,0.0629971045718832,0.2860272608522051,0.0668345256423918,0.0628229552679965,0.1422597109424162,0.2523175516509792
382,382.0,0.0565026667388398,0.0703604179943805,0.0624245757966976,0.2859071830021356,0.0669243836815796,0.0627071979061178,0.141944707073771,0.2532288678064781
383,383.0,0.056512625578345,0.0704329047864461,0.0618846479462005,0.2858636767948211,0.066987563567367,0.062603978409322,0.1416084776504629,0.2541061252670356
384,384.0,0.0565159012270568,0.0704762644191809,0.0613789989983264,0.2860365819230339,0.0670242408507393,0.0625139071130385,0.1412550366443669,0.2547990688242574
385,385.0,0.0565134811023343,0.0704969785365357,0.0609094239779337,0.2863393167001706,0.0670372158149109,0.0624419305270323,0.1409046420180766,0.2553570113230059
386,386.0,0.056520984592646,0.0707826283139692,0.0605046883836366,0.2862177099933281,0.0670496574408586,0.0624031392876392,0.1405749090162661,0.2559462829716564
387,387.0,0.0565276040418452,0.0710506169344523,0.0600609078961732,0.2861192105005929,0.0670517543864051,0.0623848625128514,0.1402573285467653,0.2565477151809148
388,388.0,0.0565293632589113,0.0712966986269422,0.059654864100685,0.2860198302425535,0.0670358569487488,0.0623805667232099,0.1399505291605052,0.2571322909384441
389,389.0,0.0567352551219037,0.0715103319952156,0.0592747517897903,0.286123093657375,0.0669156857556692,0.0623906850293341,0.1396534416899776,0.2573967549607346
390,390.0,0.0569197368357458,0.071679397918357,0.0589160509872315,0.2865213663491742,0.0667615373729313,0.0623930536812066,0.1393472049847864,0.2574616518705673
391,391.0,0.0571030324784037,0.0721254206115686,0.0586100210789014,0.2866736170544591,0.0666012366192232,0.0624155838867479,0.1392452853057443,0.2572258029649514
392,392.0,0.0572690809736722,0.0725306559592135,0.0583306893724858,0.2869671016414371,0.066422307267141,0.0623557128984213,0.1392195683447661,0.256904883542863
393,393.0,0.0574114844789202,0.0728901679725582,0.0580719608072305,0.2873641108626417,0.0662191135704893,0.062287293544566,0.1391850581206747,0.2565708106429193
394,394.0,0.0575274464199288,0.0732002293348579,0.0578349150522461,0.2878714243966218,0.0659993421878039,0.0622078382108988,0.1393029244284273,0.2560558799692153
395,395.0,0.0576217605014843,0.0734685314497259,0.0576175756404703,0.2883381653342876,0.0657616622986216,0.0621274363180974,0.139424414823432,0.255640453633881
396,396.0,0.0576969722199248,0.0736969618663084,0.0574197191277452,0.2886622331441012,0.0655101659167596,0.0620491954076449,0.1396227028088563,0.2553420495086596
397,397.0,0.0577570720148054,0.073890221637053,0.0572485687645691,0.2889736831561746,0.065254152834264,0.0619676987753858,0.1398833870857123,0.2550252157320357
398,398.0,0.0578000672661863,0.0740475534215211,0.0571018223720856,0.2890411167353711,0.0649940553014324,0.0618863015742476,0.140300201799258,0.2548288815298979
399,399.0,0.0578139383376995,0.0741542829780388,0.0569651196155367,0.2892250379493157,0.0647189780628636,0.0617892502899165,0.1407236964454564,0.2546096963211727
400,400.0,0.0578120028274151,0.0742277255573934,0.0568496987622096,0.2893376694712461,0.0644435360875009,0.061686371988765,0.1411201767260361,0.2545228185794337
401,401.0,0.0577978594160037,0.0744506894817479,0.0567552401826598,0.2894010847673381,0.0642476403845586,0.0615820144122132,0.1414884227405117,0.2542770486149668
402,402.0,0.0577655900584664,0.0746310573662187,0.0566701834804771,0.2895969929425707,0.0640452700481615,0.0614691624143274,0.1418218455922746,0.2539998980975037
403,403.0,0.0577186383227874,0.0747712377791808,0.0565940465219969,0.2896108231382606,0.0638389778934565,0.0613514099467201,0.1422064786154002,0.2539083877821974
404,404.0,0.0576584382801926,0.0748817135308998,0.0565319710393055,0.289558437607805,0.0636365691973813,0.0612366187856681,0.14260235109786,0.2538939004608875
405,405.0,0.0575867039634222,0.0749646399736138,0.0564830606292068,0.2896488083452044,0.0634402014549546,0.0611260786586461,0.1430071096146032,0.2537433973603487
406,406.0,0.0575071479307554,0.0750263273330738,0.0564471793189757,0.289841103096792,0.0632528987620238,0.0610274952765737,0.1433202069942156,0.2535776412875898
407,407.0,0.0574215867847017,0.0750657982842402,0.0564258826437875,0.2900193250788654,0.0630798599132381,0.060936588374603,0.1436406870613301,0.2534102718592336
