Total_iterations,Unnamed: 0.1,Intertwine_two,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes,MSC_add_terminal,MSC_del_terminal
280,280.0,0.0973534680419957,0.137464077962725,0.1006435198435866,0.0967901811529667,0.0913821178100648,0.1437828853565171,0.170079981476602,0.162503768355542
281,281.0,0.0971247126846633,0.1373240758380474,0.1002373507745727,0.0963624960351083,0.0920220590501729,0.1441082252687202,0.1705444993451106,0.1622765810036044
282,282.0,0.0968309104260343,0.137092982740664,0.0997887539227163,0.0959473173555985,0.0926897392485902,0.1441344100370507,0.1715281632554719,0.1619877230138739
283,283.0,0.0964975944532517,0.1368151995954318,0.0993142985623702,0.0955556153414502,0.0932741989913872,0.1439419931512716,0.1722015274195492,0.162399572485288
284,284.0,0.0961704576527348,0.1368243541004469,0.0988500529075696,0.0952027371596729,0.0938498569941106,0.1436642002130641,0.1727411188882275,0.1626972220841735
285,285.0,0.095851742966231,0.1370994606172274,0.0983988174262455,0.0948870976817538,0.0944114263417092,0.1426869362480219,0.1731545085073287,0.1635100102114823
286,286.0,0.0955152616462324,0.1373265790915656,0.0978350053259132,0.0946086887656315,0.0948933973033059,0.1418348155745571,0.1738885567889194,0.1640976955038749
287,287.0,0.0951418403861833,0.1373720899215524,0.0978034853288001,0.0943211247675648,0.0952793442921021,0.140817332575752,0.1744794001817305,0.1647853825463146
288,288.0,0.0947480275099389,0.1373590357720158,0.0977412658454427,0.0940570364420527,0.0955846670017281,0.139668667178179,0.1754785029988596,0.165362797251783
289,289.0,0.0943796296108684,0.1373730622883779,0.0977114273550031,0.0938497896513253,0.0958737629687087,0.1385133531519354,0.1763780781416808,0.1659208968321003
290,290.0,0.094037789170245,0.1374113211388851,0.0977110301430939,0.0936957727098114,0.0961453639076387,0.1373636085001506,0.1771790826261967,0.1664560318039784
291,291.0,0.0937090440955635,0.1374425569994842,0.0977300216784478,0.0935840904264714,0.0963913909364004,0.135654271313689,0.1785305896469346,0.1669580349030091
292,292.0,0.0933926114756349,0.1378917456867588,0.0977415481063616,0.0935239695713438,0.0965764634229277,0.134461323292968,0.1796080724857335,0.1668042659582715
293,293.0,0.0930936784941828,0.1382244845812535,0.0977527488792992,0.0937958297432656,0.0962555739339142,0.1332983091046203,0.1805735180985564,0.1670058571649079
294,294.0,0.0932324864476147,0.1383956169886726,0.0977343454434442,0.0940337486746153,0.0958823031045974,0.1320180037049744,0.1814994923343284,0.167204003301753
295,295.0,0.093319325374601,0.1384792122997376,0.0976593886594202,0.094250602390622,0.0954264556020413,0.1306026194969219,0.1827044498184048,0.1675579463582512
296,296.0,0.0933786369380039,0.1385244027122408,0.0975764828617709,0.094467099736118,0.094943047000482,0.1291187301309757,0.183874794074523,0.1681168065458857
297,297.0,0.0934212979739255,0.1383313240056426,0.0975067315852661,0.0950433328856143,0.0944490664261051,0.1279940582951853,0.1850170687232666,0.1682371201049946
298,298.0,0.0938126186173463,0.137994671308767,0.0977230152058349,0.0955598545650747,0.0939306624230208,0.1268052937127101,0.1861080160236199,0.1680658681436264
299,299.0,0.0941516219564453,0.1375261933134104,0.0979023525839888,0.096014784239129,0.0936973936768798,0.125936199230791,0.1871457988007794,0.1676256561985764
300,300.0,0.0945103562097784,0.1365967723537559,0.0981323590784308,0.0967109040727785,0.0930190207304196,0.1251611748645713,0.1886327651787082,0.1672366475115574
301,301.0,0.0948709232810512,0.1356871216111543,0.0983673560242761,0.0974002507348441,0.0923585260448252,0.1244675248851042,0.1900104258348488,0.1668378715838962
302,302.0,0.0950906453288681,0.1346654716824376,0.0995767166291481,0.0979377191869746,0.0915818378519769,0.1237151594646202,0.1911370458459297,0.1662954040100449
303,303.0,0.0951952985239854,0.1335671278743933,0.1000536886988731,0.0983470114545312,0.0907222312734175,0.1234313626903149,0.1930403519652349,0.1656429275192497
304,304.0,0.0951709627692545,0.1323767007268184,0.1003062827427666,0.0986124717828282,0.0897770446809107,0.1239350524869458,0.1949906856225746,0.1648307991879011
305,305.0,0.0950360694314236,0.131953370251063,0.1003660378640635,0.0987511178767247,0.0887698545768064,0.1242519725152264,0.1969833382667274,0.163888239217965
306,306.0,0.0948703830701883,0.1315414803289049,0.1003874519019022,0.0988416045667291,0.0877845628932154,0.1245312585256469,0.1991384773132422,0.1629047814001709
307,307.0,0.094715452076941,0.1310532161278378,0.1004503200729298,0.0990028565202942,0.086885457611471,0.1251675353581288,0.2012469230012422,0.1614782392311552
308,308.0,0.0945336113909317,0.1304942556401189,0.1004525510114628,0.0990773420453278,0.0860032698266307,0.1257630998714542,0.203707482067918,0.1599683881461559
309,309.0,0.0943380806501013,0.1299676215869014,0.1004270415544603,0.0991179935138179,0.0851629125093024,0.1263331258571741,0.205792145672627,0.1588610786556156
310,310.0,0.0941317995519555,0.1294749630498828,0.1003764362206613,0.0991274032013494,0.0843682215705234,0.126873313062038,0.2075126567255186,0.1581352066180708
311,311.0,0.0939317520970536,0.1290316552166596,0.1003175968049296,0.0991224473429889,0.0836364234356729,0.1274227819536214,0.2090682253712458,0.1574691177778281
312,312.0,0.0937393153956201,0.1286371960951844,0.1002519351096156,0.0991046120519093,0.0829685468057065,0.1279751096743365,0.210844405548683,0.1564788793189444
313,313.0,0.09349155017522,0.1281624402772921,0.1000525848514258,0.0990112610601908,0.0823007757323328,0.1283962819358578,0.2130962460977568,0.1554888598699239
314,314.0,0.0932324795384665,0.1282594932551315,0.09972623881806,0.0988205232299581,0.0816378302436792,0.1283968573881443,0.2146368395839896,0.1552897379425706
315,315.0,0.0928949823812701,0.1282415521781997,0.0999576923724517,0.0985614242344947,0.0809776686654717,0.1282105385867452,0.2158507125451111,0.1553054290362556
316,316.0,0.0925319124688833,0.1282484602909076,0.1001741583055886,0.0982858413227283,0.0803690643648979,0.1282982932854583,0.2168865627321855,0.1552057072293503
317,317.0,0.0921331789255783,0.127988100466564,0.1008878698829283,0.0979827208830987,0.0797841801531969,0.1285228553636113,0.21738684932121,0.1553142450038122
318,318.0,0.0923045998605916,0.1276508300791249,0.101444011640065,0.0976457095016978,0.0792263331970334,0.1286678521520205,0.2176290321137497,0.155431631455717
319,319.0,0.0927085133916775,0.1273469775946564,0.1019851320826238,0.0973146546218109,0.0787314864757092,0.1288059666823644,0.2175183730630622,0.1555888960880953
320,320.0,0.093087496191384,0.1270647454948327,0.1024958278847636,0.096980776889212,0.0782867941800802,0.1288560462650311,0.2172754208650166,0.1559528922296795
321,321.0,0.0934668796438773,0.1268959598187676,0.1029084290815459,0.0966961399851308,0.0776038466651577,0.1288807440107965,0.2168202342115274,0.1567277665831967
322,322.0,0.0941143505700489,0.1269425077175722,0.1032584170598907,0.0963574117625672,0.0769570112764305,0.1287689389649833,0.216332899289981,0.157268463358526
323,323.0,0.0950280034224224,0.1270064552140716,0.1035731742140018,0.0960235777695563,0.0763612540183348,0.1285815372247249,0.2157583592710952,0.1576676388657929
324,324.0,0.0959143687003939,0.1270817403521355,0.103853645234046,0.0956980561023578,0.0758222455303532,0.1283574669359423,0.2152051866590433,0.158067290485728
325,325.0,0.0967787911004604,0.1271779561080636,0.1041081070844539,0.0953909238062868,0.0753435275509664,0.1281332479012737,0.2146002458270176,0.1584672006214775
326,326.0,0.0977463146476328,0.127172293451895,0.1045952754365252,0.0950412170250581,0.0749013942235145,0.1277943709336991,0.2138091006494842,0.1589400336321908
327,327.0,0.0986183598722627,0.127162097919101,0.1050374587277905,0.0946959110996932,0.0745039917785146,0.1273670190821247,0.2130628194182405,0.1595523421022726
328,328.0,0.0993429041285669,0.1270641641994996,0.1053185346669834,0.0943398592551115,0.074688458286279,0.1266328109996109,0.2122941021606937,0.1603191663032549
329,329.0,0.0999687520779973,0.1269570574866032,0.1055466333671023,0.0939842914447458,0.0748979633643608,0.1261055260240637,0.2112933206489611,0.1612464555861658
330,330.0,0.0999417372039692,0.1268420026361067,0.1062795636098454,0.0936319514325148,0.0751271445941839,0.1255088869136841,0.2104581107980003,0.1622106028116956
331,331.0,0.099838458356506,0.1267334099043189,0.1072351357273037,0.093298504732771,0.0753842074423198,0.1248785915484868,0.2096260657676208,0.1630056265206729
332,332.0,0.0996658422196933,0.1268236801986481,0.1075820380113391,0.0929850499809167,0.0756634466181093,0.1242215365048336,0.2091680908889698,0.16389031557749
333,333.0,0.0993883944949431,0.1268176633970729,0.107746807081066,0.0926499178684559,0.0758878076697217,0.1234593346870571,0.2087658695312241,0.1652842052704592
334,334.0,0.0990436364477073,0.126803256906383,0.1078502045556687,0.0923242044028097,0.0761124275387682,0.1226593067099815,0.2085277094919334,0.1666792539467481
335,335.0,0.0986687752060659,0.1267865210562435,0.1079078987206386,0.0925416179392739,0.0763401114406619,0.1213500011007957,0.2084500001528975,0.1679550743834231
336,336.0,0.0982701618412899,0.126767448280515,0.1079234751047033,0.0927715795711605,0.0765678682725132,0.1200683071681571,0.2085223678645113,0.1691087918971496
337,337.0,0.0977984026794148,0.126661305204357,0.1082837089365532,0.0929516928669255,0.076734571167325,0.1187507008352178,0.2086228495954474,0.1701967687147593
338,338.0,0.0972913064234517,0.1266884521939985,0.1085398197601695,0.0928730646282838,0.0768715521791488,0.1174662490174336,0.2086747109937475,0.1715948448037667
339,339.0,0.0965813787768881,0.1263998268521128,0.1084715724402326,0.0928769427081296,0.0768053063616992,0.1162392649579986,0.2083008171967522,0.1743248907061869
340,340.0,0.09581847180141,0.1262431905548231,0.1082335266496265,0.0927955898348699,0.0766801807119273,0.1149874846487957,0.2083913815468514,0.1768501742516963
341,341.0,0.0950129918603144,0.1259279442596812,0.1085436779313457,0.0926351065818693,0.0765016063027654,0.113721479083288,0.2084922309902661,0.17916496299047
342,342.0,0.0941993573358134,0.1258025959623588,0.1087914349747942,0.0924509741139846,0.0763162344715659,0.112483516588228,0.2085835064483631,0.1813723801048921
343,343.0,0.0932657587025676,0.1257384788734838,0.1088595137890533,0.0931186861370377,0.0760069165975297,0.1111530307466851,0.2090729836111915,0.1827846315424513
344,344.0,0.0923003159389864,0.1255099916027855,0.1087556327114224,0.0941033767395076,0.0756511960752034,0.1100035361054014,0.2096281686964263,0.1840477821302671
345,345.0,0.091262814760999,0.1251499423569357,0.1084442429576625,0.0948407801790793,0.0751787297050989,0.1088293815498992,0.2104744806596315,0.1858196278306939
346,346.0,0.0901761512671411,0.1246796053504257,0.1079525302362451,0.0957288531382491,0.0746108331206112,0.1078538249947773,0.2112221167811512,0.1877760851113994
347,347.0,0.089150295904968,0.1245972724882622,0.1072128009726124,0.0966257350280789,0.074069736402874,0.1067201912969477,0.2119666710745099,0.1896572968317472
348,348.0,0.0881759129014195,0.124688579771403,0.1064535556783448,0.0974675220825502,0.0735446570188758,0.1056789530994093,0.2130443495229334,0.1909464699250641
349,349.0,0.0872236166738292,0.1249998415485064,0.1055957705637379,0.0984493384841155,0.0730083608696283,0.1046728112613506,0.2139671348539316,0.1920831257449007
350,350.0,0.0863110483906672,0.1254645892567898,0.1047277976891717,0.0995522834989566,0.0724905566358024,0.1037171558535559,0.2148356037581027,0.1929009649169537
351,351.0,0.0854542694125292,0.1258235951371291,0.103858999135888,0.1008097139142991,0.0719913639933422,0.1028421694734618,0.215732709273773,0.1934871796595776
352,352.0,0.0848797398701406,0.1264212518671918,0.1029898708187359,0.1019590457290242,0.0715097719231805,0.1020161124847547,0.2167306095674668,0.1934935977395055
353,353.0,0.0841487122027727,0.1268516915875877,0.1020602834306107,0.1031501996424045,0.0710267203872298,0.1012573897242132,0.2179867554463549,0.1935182475788264
354,354.0,0.0833951893498589,0.1272830042018861,0.1010177964458036,0.1042435159612653,0.0704816496239818,0.1005014186644863,0.219994348076994,0.193083077675724
355,355.0,0.0828651460370169,0.1275933626385053,0.0999937129688373,0.1052147342869583,0.0701843684611434,0.0997614129647459,0.2219949876087875,0.1923922750340054
356,356.0,0.0824122438746715,0.1278640222236527,0.0996250165098869,0.1059243968704327,0.0708797253592382,0.0988994711412956,0.223298190534388,0.1910969334864344
357,357.0,0.0821512729416196,0.128126205254449,0.0991074106660988,0.1063595067085279,0.071506905678159,0.0980086458020522,0.2241714407655591,0.1905686121835345
358,358.0,0.0822555673124504,0.1281814390386134,0.0984657088199894,0.1072191125673244,0.0720714752208045,0.0971089599161133,0.2251060013422291,0.1895917357824756
359,359.0,0.0823501174751255,0.1281759903262097,0.0977870892111772,0.1076451874867498,0.0732261472800442,0.0962221678631647,0.226132096907184,0.1884612034503449
360,360.0,0.0824370983667306,0.1281244429019148,0.0970845218933827,0.1078876326406606,0.0748880562600175,0.0951915667661167,0.2271907942558621,0.1871958869153149
361,361.0,0.082722547360094,0.128042869107323,0.0964266197533481,0.1080513179497328,0.076522989339108,0.0942167395229437,0.2281101769831152,0.1859067399843352
362,362.0,0.0829230710283413,0.1278353869971727,0.0957099508186167,0.1080398601472005,0.077897717111499,0.0942135674913271,0.2288807083559774,0.1844997380498652
363,363.0,0.0830498180987734,0.127444881931818,0.0949480570772666,0.1080627132721227,0.0790383540591685,0.094107172612351,0.2294602019573586,0.1838888009911412
364,364.0,0.082987550069476,0.1268372635868492,0.0948650645897148,0.1078226751319622,0.079837788279569,0.0937859999733856,0.2297367914067892,0.1841268669622539
365,365.0,0.0828848703847943,0.1261693987277569,0.0947088898454338,0.1082467452579389,0.0804553042113817,0.0934078975849779,0.2298670804790493,0.1842598135086671
366,366.0,0.0828264691393672,0.1252023157943167,0.0946100630970843,0.1089515552338045,0.0810214359716122,0.0929536137856518,0.2299252214609059,0.1845093255172574
367,367.0,0.0827668358350569,0.1242509050423455,0.0945519330506518,0.1096028758319543,0.0815297082788641,0.0925336804818106,0.2299118953706282,0.1848521661086886
368,368.0,0.082733152686841,0.1233552401884693,0.0945996976150292,0.1103047885141652,0.0827114805943805,0.0921747088694436,0.2299241331170611,0.1841967984146101
369,369.0,0.0827605885668201,0.1223502639685081,0.0944973039682813,0.1107334230974385,0.083570435023295,0.09171667834495,0.2294992362993133,0.1848720707313936
370,370.0,0.0826964820801349,0.1212809176725035,0.0943328081977656,0.1110133868206493,0.0842719954006011,0.0912008570701638,0.22901578357737,0.1861877691808117
371,371.0,0.0825316008761688,0.1204399434383886,0.0940677161428711,0.1110948220852032,0.0858893833555799,0.0907776096035136,0.2283933946088423,0.1868055298894324
372,372.0,0.0823082163907681,0.1195236797923818,0.0937545681063724,0.111004266344006,0.0872757960353968,0.0903393924430643,0.2277572556192287,0.1880368252687817
373,373.0,0.0820178304115135,0.1185948770624931,0.0934046130683533,0.1108045729812705,0.0884511555726776,0.0898634354647495,0.2270370290978333,0.1898264863411091
374,374.0,0.0816715309063646,0.1181832255992433,0.0930274175909603,0.1104655070599028,0.0891176277212312,0.0893590342966546,0.226250892845229,0.1919247639804144
375,375.0,0.0813148259876774,0.1178215562907716,0.0926746546311983,0.110243983609809,0.0896954900174537,0.0888737486577222,0.2255135541274053,0.1938621866779626
376,376.0,0.0809027782933962,0.117460455536469,0.0922992047853892,0.109938887584103,0.0906184894872546,0.0883605294129424,0.2247828530820488,0.1956368018183969
377,377.0,0.0804289254746673,0.1170815782995443,0.0918587087214123,0.109486426269568,0.0912169105479565,0.0878071211836632,0.2239960224512315,0.1981243070519568
378,378.0,0.0798927665853655,0.1166873090163648,0.0913606052061027,0.1089017741251059,0.0915141535732997,0.0876908218147894,0.2230254805286061,0.2009270891503659
379,379.0,0.0794441432268756,0.1162442222547571,0.0910947841786723,0.1075733586657944,0.0915468541516572,0.0885306934323131,0.2220302865660466,0.2035356575238838
380,380.0,0.0790149671094041,0.1160511977746133,0.0908610286373119,0.1062527820031761,0.0915059082233013,0.0893999153764233,0.2209391796606377,0.2059750212151324
381,381.0,0.078601757168032,0.1159023851389335,0.0912127928728192,0.104490294436205,0.0908474636613945,0.0902694768408079,0.2198887127066026,0.2087871171752054
382,382.0,0.0783747954228845,0.1157751995484796,0.091535716769868,0.1025324605270476,0.0901137095272688,0.0916260307124497,0.2185961941177152,0.2114458933742867
383,383.0,0.078118958370282,0.1156500949427295,0.0918168200242014,0.1005828166329085,0.0897677422244668,0.0928501568290164,0.2179135405898873,0.2132998703865081
384,384.0,0.0779564109019055,0.1155074485313207,0.0921924238047715,0.0990538129507534,0.0892065676832108,0.09389945980611,0.2171225794104682,0.2150612969114599
385,385.0,0.077949709543299,0.1153672532822958,0.0925228481457072,0.097561401936452,0.0885990471340066,0.0948124431436206,0.2162434953144059,0.2169438015002129
386,386.0,0.0779346412456191,0.1152384118372168,0.0928166313890357,0.0961240388888016,0.0879581915423532,0.0956157356883209,0.2153860439084816,0.2189263055001711
387,387.0,0.0778977909744744,0.1151173653439385,0.0930703227929283,0.09474633774665,0.0872867843289638,0.096303298671163,0.2146110367292165,0.2209670634126655
388,388.0,0.077893377175519,0.1150483796344467,0.0938463327500242,0.0935622288707183,0.0855026353121934,0.0970975208924084,0.2139088545665326,0.2231406707981574
389,389.0,0.0779877347905798,0.1149675118995526,0.0945155996794059,0.0923864238499388,0.0836136982085598,0.0977392577135114,0.213219425537109,0.2255703483213427
390,390.0,0.0780497972694559,0.1148759507664609,0.0950802063828124,0.0912279691799146,0.0816474036396237,0.0982340542813417,0.2125471615048304,0.2283374569755605
391,391.0,0.0781347397544828,0.1147476095725717,0.0955973437449568,0.090407622658511,0.0796471126347205,0.0990230919703272,0.2117098598374175,0.2307326198270125
392,392.0,0.0782428258265241,0.1147675154562865,0.0960538072868575,0.089627581178653,0.0780344461416967,0.0997744007580234,0.2106737247206154,0.2328256986313435
393,393.0,0.0783468476121665,0.1148057858161475,0.0964835130653635,0.0889367139617584,0.0764975330912945,0.1000988399561133,0.2097082922132992,0.235122474283857
394,394.0,0.0784328059157563,0.1148477695482831,0.0968599758937127,0.0883201135741521,0.0746317353170975,0.1007312499804649,0.2087913991559992,0.2373849506145343
395,395.0,0.0785002084891705,0.1148921506908621,0.0971837058640723,0.0877755374364938,0.0728480744819447,0.1012723172911316,0.2079264252379731,0.2396015805083519
396,396.0,0.078750841706749,0.1153571373911545,0.0982597397533225,0.0872848901920421,0.0713576738956757,0.1006165357056286,0.2073179208192803,0.2410552605361475
397,397.0,0.0790844386405506,0.1157116529836977,0.099263548609875,0.0868374410435679,0.0699591551023118,0.0998797635781514,0.206971730288862,0.2422922697529836
398,398.0,0.0793932405642364,0.1160584395030135,0.1002037960827089,0.0864532241934165,0.0686609733215282,0.0990795464454812,0.2066768558962002,0.2434739239934153
399,399.0,0.0796751955220689,0.1163943067116512,0.1010764452763076,0.0863106600789697,0.0674655813902945,0.0982281869114904,0.2062484113813488,0.2446012127278688
400,400.0,0.0799069504245062,0.1166926839094259,0.1018098926372967,0.0861698643086974,0.0662953053287569,0.0972776088874797,0.2059403912325776,0.2459073032712597
401,401.0,0.0800954365241497,0.1169591973840069,0.1024140148699651,0.0860390534215698,0.0651536249396018,0.0962653294931799,0.2057170494303819,0.2473562939371449
402,402.0,0.0802547306846759,0.1169938530234612,0.1029460507608552,0.0859564286717252,0.0641124248641895,0.095244963388264,0.2058004980544294,0.2486910505523998
403,403.0,0.0803703333084774,0.1169145222252856,0.103602322801526,0.0858916704511421,0.0631714193100082,0.0942121497080827,0.205906139447327,0.249931442748151
404,404.0,0.0804560664628964,0.11682071513384,0.1041874172120358,0.0858627336748385,0.0623335404773471,0.0931805425341509,0.2060418717381889,0.2511171127667025
405,405.0,0.0805252136990817,0.1167156291992167,0.104954224310997,0.0860800671764017,0.0615976662322317,0.0921734521049554,0.2062038028822444,0.2517499443948714
406,406.0,0.0805475827999975,0.1165095042737524,0.1056410172708112,0.0865045467874372,0.0609553794136372,0.0911849586024053,0.206434907153336,0.2522221036986234
407,407.0,0.0806078788410228,0.1163579326342652,0.1065056443417841,0.087143061128856,0.0598547030507843,0.0899862662941793,0.2067940884031358,0.2527504253059724
